postcode sector,Age 30 to 45,Age 30 to 45 %
ME2  3,1390.0,0.21493737436214627
ME2  4,741.0,0.21081081081081082
ME20 6,1386.0,0.20424403183023873
ME20 7,795.0,0.21330829085055003
ME3  0,162.0,0.19285714285714287
ME3  7,613.0,0.1915026554201812
ME3  8,909.0,0.2115921787709497
ME3  9,914.0,0.18312963334001203
ME4  3,431.0,0.3159824046920821
ME4  4,279.0,0.18813216453135537
ME4  5,1551.0,0.22537053182214473
ME4  6,1028.0,0.2116097159324825
ME5  0,1215.0,0.19740048740861088
ME5  7,1430.0,0.22666032651767318
ME5  8,1605.0,0.20765946435502652
ME5  9,1227.0,0.2063919259882254
ME6  5,1166.0,0.22125237191650854
ME7  1,1062.0,0.18579426172148356
ME7  2,1372.0,0.21271317829457365
ME7  3,797.0,0.18355596499309074
ME7  4,1023.0,0.21491596638655464
ME7  5,1069.0,0.23355909984706139
ME8  0,778.0,0.1601482091395636
ME8  6,948.0,0.18174846625766872
ME8  7,651.0,0.1696195935383012
ME8  8,1101.0,0.2190608834062873
ME8  9,1277.0,0.19832272091939743
ME9  0,234.0,0.172821270310192
ME9  7,653.0,0.18535339199545842
ME9  8,735.0,0.2392578125
ME9  9,461.0,0.18831699346405228
MK1  1,46.0,0.18253968253968253
MK10 7,418.0,0.33306772908366533
MK10 9,1920.0,0.34396273737011823
MK11 1,582.0,0.19246031746031747
MK11 2,222.0,0.23717948717948717
MK12 5,937.0,0.24068841510403288
MK12 6,508.0,0.2072623419012648
MK13 0,524.0,0.23299244108492664
MK13 7,861.0,0.21380680407251054
MK13 8,364.0,0.22358722358722358
MK13 9,312.0,0.20168067226890757
MK14 5,641.0,0.18361501002578057
MK14 6,743.0,0.23587301587301587
MK14 7,663.0,0.2288574387297204
MK15 0,108.0,0.19285714285714287
MK15 8,181.0,0.18488253319713993
MK15 9,435.0,0.20289179104477612
MK16 0,617.0,0.21902733404330849
MK16 8,825.0,0.19517388218594747
MK16 9,519.0,0.21029173419773095
MK17 0,574.0,0.1864241636895096
MK17 8,648.0,0.18986229123937884
MK17 9,415.0,0.18298059964726632
MK18 1,877.0,0.18643707482993196
MK18 2,644.0,0.21324503311258278
MK18 3,549.0,0.17976424361493124
MK18 4,382.0,0.20862916439104315
MK18 5,159.0,0.15451895043731778
MK18 7,370.0,0.20464601769911506
MK19 6,780.0,0.2392638036809816
MK19 7,518.0,0.2146705346042271
MK2  2,610.0,0.17994100294985252
MK2  3,863.0,0.2152656522823647
MK3  5,708.0,0.21203953279424978
MK3  6,592.0,0.20970598653914277
MK3  7,1081.0,0.19751507399963458
MK4  1,729.0,0.24880546075085325
MK4  2,778.0,0.2936957342393356
MK4  3,617.0,0.34701912260967377
MK4  4,1183.0,0.3374215630347975
MK40 1,407.0,0.2457729468599034
MK40 2,606.0,0.17443868739205526
MK40 3,877.0,0.20664467483506127
MK40 4,1274.0,0.21688798093292475
MK41 0,1201.0,0.2399121054734319
MK41 6,547.0,0.2280116715298041
MK41 7,1260.0,0.20554649265905384
MK41 8,647.0,0.15916359163591637
MK41 9,782.0,0.1795224977043159
MK42 0,1494.0,0.2366545224140662
MK42 6,123.0,0.23745173745173745
MK42 7,920.0,0.21018962759881196
MK42 8,1204.0,0.22500467202392077
MK42 9,1543.0,0.2431069796754372
MK43 0,1392.0,0.23513513513513515
MK43 7,710.0,0.1893838356895172
MK43 8,698.0,0.19123287671232878
MK43 9,638.0,0.2031847133757962
MK44 1,478.0,0.17743132887899035
MK44 2,277.0,0.15774487471526197
MK44 3,619.0,0.18395245170876673
MK45 1,1356.0,0.21482889733840305
MK45 2,1097.0,0.20863446177253708
MK45 3,558.0,0.1866220735785953
MK45 4,906.0,0.1951744937526928
MK45 5,505.0,0.2
MK46 4,335.0,0.20768753874767515
MK46 5,646.0,0.20906148867313915
MK5  6,695.0,0.26167168674698793
MK5  7,1002.0,0.2818565400843882
MK5  8,387.0,0.2253931275480489
MK6  2,1333.0,0.25763432547352144
MK6  3,532.0,0.19212712170458648
MK6  4,761.0,0.24235668789808917
MK6  5,640.0,0.22678951098511693
MK7  6,354.0,0.2532188841201717
MK7  7,989.0,0.28305666857469947
MK7  8,695.0,0.27656187823318745
MK8  0,703.0,0.29182233291822335
MK8  8,471.0,0.22311700615821886
MK8  9,347.0,0.22517845554834523
MK9  2,163.0,0.27863247863247864
MK9  3,149.0,0.22782874617737003
MK9  4,48.0,0.2711864406779661
N1   0,1323.0,0.23993471164309033
N1   1,1282.0,0.28789580058387604
N1   2,1708.0,0.28329739591972136
N1   3,1219.0,0.29246641074856045
N1   4,1292.0,0.289426523297491
N1   5,1267.0,0.27567449956483897
N1   6,987.0,0.23261843035588028
N1   7,1572.0,0.2879120879120879
N1   8,1069.0,0.27773447648739935
N1   9,812.0,0.244947209653092
N10  1,1228.0,0.27186185521363737
N10  2,1342.0,0.2670646766169154
N10  3,1365.0,0.27693244065733413
N11  1,1184.0,0.23875781407541843
N11  2,1372.0,0.25597014925373135
N11  3,1268.0,0.26853028377806015
N12  0,1028.0,0.2409186782282634
N12  7,664.0,0.22356902356902356
N12  8,1138.0,0.28077966938070564
N12  9,889.0,0.24783942012824087
N13  4,1547.0,0.2410783855384136
N13  5,1434.0,0.21486364998501647
N13  6,714.0,0.22972972972972974
N14  4,1198.0,0.20973389355742297
N14  5,723.0,0.22446445203352997
N14  6,846.0,0.23421926910299004
N14  7,598.0,0.1989354624085163
N15  3,1411.0,0.27580140734949177
N15  4,1352.0,0.2576710501238803
N15  5,1245.0,0.2572845629262244
N15  6,1515.0,0.2354678271681691
N16  0,1364.0,0.29964850615114236
N16  5,1740.0,0.21580057050725537
N16  6,1708.0,0.22181818181818183
N16  7,1662.0,0.2970509383378016
N16  8,1745.0,0.29641583149312045
N16  9,995.0,0.32190229699126494
N17  0,1295.0,0.236745886654479
N17  6,2595.0,0.25072463768115943
N17  7,1310.0,0.23796548592188918
N17  8,1065.0,0.25429799426934097
N17  9,1622.0,0.2368920695194976
N18  1,1918.0,0.23288003885381253
N18  2,1980.0,0.2372678250449371
N19  3,1789.0,0.269915509957755
N19  4,1468.0,0.26603841971728887
N19  5,1539.0,0.2829044117647059
N2   0,1311.0,0.24268789337282487
N2   8,938.0,0.2937676166614469
N2   9,928.0,0.23960753937516138
N20  0,1344.0,0.23796033994334279
N20  8,359.0,0.1649058337161231
N20  9,374.0,0.18067632850241547
N21  1,990.0,0.22257194244604317
N21  2,740.0,0.21082621082621084
N21  3,881.0,0.22583952832607024
N22  5,1899.0,0.2721410146173689
N22  6,1647.0,0.2538141470180305
N22  7,1088.0,0.29541134944338854
N22  8,1320.0,0.28405422853453843
N3   1,1308.0,0.2721598002496879
N3   2,1283.0,0.2699915824915825
N3   3,900.0,0.21956574774335202
N4   1,1750.0,0.28216704288939054
N4   2,2269.0,0.2888238289205703
N4   3,1684.0,0.2893470790378007
N4   4,1152.0,0.31893687707641194
N5   1,1839.0,0.30271604938271607
N5   2,1853.0,0.29445415541077385
N6   4,700.0,0.2612915266890631
N6   5,1803.0,0.33247280103263877
N6   6,417.0,0.23270089285714285
N7   0,1915.0,0.28378778897451096
N7   6,945.0,0.2821737832188713
N7   7,855.0,0.23796270526022822
N7   8,1559.0,0.27740213523131674
N7   9,1156.0,0.2341028756581612
N8   0,1529.0,0.2768422958537027
N8   7,1495.0,0.2942334186183822
N8   8,1299.0,0.30020799630228795
N8   9,1692.0,0.3184042152803914
N9   0,1517.0,0.235084456841779
N9   7,1156.0,0.22052651659671882
N9   8,1502.0,0.22861491628614916
N9   9,1914.0,0.2129032258064516
NE1  2,174.0,0.1249102656137832
NE1  3,49.0,0.20416666666666666
NE1  4,129.0,0.15770171149144255
NE1  5,66.0,0.16966580976863754
NE1  6,42.0,0.06741573033707865
NE1  8,38.0,0.09069212410501193
NE10 0,886.0,0.19575784357048165
NE10 8,1786.0,0.19436282511698771
NE10 9,985.0,0.1990703314470493
NE11 0,395.0,0.1830398517145505
NE11 9,1375.0,0.21746006642416574
NE12 5,254.0,0.25918367346938775
NE12 6,921.0,0.20636343266860857
NE12 7,516.0,0.19627234689996195
NE12 8,1107.0,0.21350048216007714
NE12 9,991.0,0.20076985413290113
NE13 6,476.0,0.16168478260869565
NE13 7,525.0,0.19007965242577843
NE13 8,102.0,0.18312387791741472
NE13 9,130.0,0.2813852813852814
NE15 0,192.0,0.17219730941704037
NE15 6,551.0,0.17757009345794392
NE15 7,925.0,0.19339326782354171
NE15 8,902.0,0.1975038318370922
NE15 9,602.0,0.18777292576419213
NE16 3,365.0,0.2163604030823948
NE16 4,599.0,0.18284493284493283
NE16 5,1042.0,0.18544224951058907
NE16 6,526.0,0.2083168316831683
NE17 7,448.0,0.1893491124260355
NE18 0,81.0,0.16875
NE19 1,94.0,0.1551155115511551
NE19 2,87.0,0.16261682242990655
NE2  1,505.0,0.10633817645820173
NE2  2,317.0,0.09175108538350217
NE2  3,304.0,0.08878504672897196
NE2  4,182.0,0.0731805388017692
NE20 0,141.0,0.19529085872576177
NE20 9,765.0,0.14227264273758602
NE21 4,661.0,0.22406779661016948
NE21 5,603.0,0.2182410423452769
NE21 6,564.0,0.17343173431734318
NE22 5,874.0,0.18897297297297297
NE22 6,609.0,0.20956641431520992
NE22 7,281.0,0.16726190476190475
NE23 1,351.0,0.18009235505387378
NE23 2,696.0,0.2275253350768225
NE23 3,728.0,0.25008588114050156
NE23 6,944.0,0.1680612426562222
NE23 7,1080.0,0.19845644983461963
NE23 8,273.0,0.20342771982116245
NE24 1,338.0,0.18260399783900594
NE24 2,550.0,0.17101990049751245
NE24 3,1070.0,0.19093504639543182
NE24 4,811.0,0.2061514997458058
NE24 5,886.0,0.1795703283340089
NE25 0,916.0,0.19131161236424393
NE25 8,1041.0,0.2177368751307258
NE25 9,1119.0,0.1904356705241661
NE26 1,582.0,0.2185505069470522
NE26 2,534.0,0.23743886171631837
NE26 3,499.0,0.18211678832116787
NE26 4,349.0,0.15692446043165467
NE27 0,1609.0,0.2564960943727084
NE28 0,976.0,0.21464702001319552
NE28 6,613.0,0.235678585159554
NE28 7,881.0,0.21598430987987252
NE28 8,965.0,0.1943996776792909
NE28 9,1338.0,0.19301788805539527
NE29 0,693.0,0.20204081632653062
NE29 6,830.0,0.2221627408993576
NE29 7,878.0,0.1990478349580594
NE29 8,944.0,0.20495006513243597
NE29 9,366.0,0.1699953553181607
NE3  1,950.0,0.20805957074025405
NE3  2,1450.0,0.20561542824730572
NE3  3,1252.0,0.21056172216616212
NE3  4,1014.0,0.18833580980683506
NE3  5,864.0,0.2093530409498425
NE30 1,129.0,0.18914956011730205
NE30 2,896.0,0.22178217821782178
NE30 3,733.0,0.16881621372639335
NE30 4,566.0,0.2225717656311443
NE31 1,1110.0,0.21030693444486548
NE31 2,889.0,0.17272197396541675
NE32 3,542.0,0.19531531531531532
NE32 4,1025.0,0.18956907712224894
NE32 5,916.0,0.18505050505050505
NE33 1,116.0,0.18012422360248448
NE33 2,597.0,0.1904913848117422
NE33 3,765.0,0.19431038862077724
NE33 4,723.0,0.1985172981878089
NE33 5,399.0,0.19616519174041297
NE34 0,1052.0,0.18951540263015673
NE34 6,826.0,0.16954022988505746
NE34 7,1123.0,0.18159767141009056
NE34 8,846.0,0.16056177642816474
NE34 9,1017.0,0.17754888268156424
NE35 9,702.0,0.21428571428571427
NE36 0,689.0,0.191123439667129
NE37 1,1022.0,0.20374800637958532
NE37 2,734.0,0.19079802443462437
NE37 3,476.0,0.2357602773650322
NE38 0,958.0,0.20726958026828213
NE38 7,884.0,0.19130058428911492
NE38 8,781.0,0.19427860696517413
NE38 9,471.0,0.1794969512195122
NE39 1,323.0,0.1572541382667965
NE39 2,463.0,0.19084913437757625
NE4  5,732.0,0.20115416323165705
NE4  6,718.0,0.21561561561561562
NE4  7,217.0,0.193923145665773
NE4  8,804.0,0.21706263498920086
NE4  9,1165.0,0.19218079841636423
NE40 3,747.0,0.18773561196280472
NE40 4,850.0,0.20427781783225185
NE41 8,207.0,0.18286219081272084
NE42 5,781.0,0.2172461752433936
NE42 6,552.0,0.1875
NE43 7,391.0,0.16809974204643163
NE44 6,61.0,0.11776061776061776
NE45 5,291.0,0.15085536547433903
NE46 1,317.0,0.14170764416629414
NE46 2,347.0,0.14791133844842286
NE46 3,311.0,0.17059791552386178
NE46 4,262.0,0.15651135005973715
NE47 0,90.0,0.1694915254237288
NE47 5,91.0,0.20044052863436124
NE47 6,180.0,0.1624548736462094
NE47 7,100.0,0.1652892561983471
NE47 8,43.0,0.16666666666666666
NE47 9,146.0,0.1424390243902439
NE48 1,67.0,0.17585301837270342
NE48 2,156.0,0.16756176154672395
NE48 3,91.0,0.16605839416058393
NE48 4,52.0,0.174496644295302
NE49 0,77.0,0.13774597495527727
NE49 9,261.0,0.15789473684210525
NE5  1,684.0,0.1509933774834437
NE5  2,1394.0,0.1882766072393301
NE5  3,1083.0,0.2084295612009238
NE5  4,894.0,0.19338092147955874
NE5  5,600.0,0.1579778830963665
NE6  1,293.0,0.1921311475409836
NE6  2,1171.0,0.19723766211891527
NE6  3,795.0,0.18852264643111216
NE6  4,1120.0,0.18478798878072925
NE6  5,1193.0,0.1577624966939963
NE61 1,326.0,0.15191053122087605
NE61 2,806.0,0.1741196802765176
NE61 3,303.0,0.1557840616966581
NE61 4,96.0,0.1518987341772152
NE61 5,740.0,0.18132810585640774
NE61 6,465.0,0.18271119842829076
NE62 5,978.0,0.19509275882704968
NE63 0,755.0,0.1815776815776816
NE63 8,842.0,0.1935632183908046
NE63 9,1123.0,0.1978854625550661
NE64 6,538.0,0.16432498472816126
NE65 0,693.0,0.17132262051915945
NE65 7,317.0,0.16050632911392404
NE65 8,177.0,0.1584601611459266
NE65 9,528.0,0.17559028932490856
NE66 1,635.0,0.17837078651685392
NE66 2,360.0,0.16589861751152074
NE66 3,421.0,0.1783142736128759
NE66 4,129.0,0.16666666666666666
NE66 5,25.0,0.14705882352941177
NE67 5,53.0,0.12895377128953772
NE68 7,140.0,0.13916500994035785
NE69 7,25.0,0.11467889908256881
NE7  7,1525.0,0.1943170234454638
NE70 7,138.0,0.1571753986332574
NE71 6,194.0,0.12605588044184535
NE8  1,487.0,0.18730769230769231
NE8  2,689.0,0.20634920634920634
NE8  3,851.0,0.21059143776292996
NE8  4,1281.0,0.20993117010816126
NE9  5,1095.0,0.2059432010532255
NE9  6,1594.0,0.1967172652104159
NE9  7,1134.0,0.18963210702341138
NG1  1,217.0,0.141644908616188
NG1  3,112.0,0.10566037735849057
NG1  4,144.0,0.07484407484407485
NG1  5,88.0,0.10426540284360189
NG1  6,22.0,0.176
NG1  7,29.0,0.15675675675675677
NG10 1,898.0,0.2259119496855346
NG10 2,522.0,0.22755013077593722
NG10 3,1612.0,0.22067077344284736
NG10 4,1173.0,0.21226927252985886
NG10 5,946.0,0.20636998254799302
NG11 0,222.0,0.1797570850202429
NG11 6,933.0,0.21989158614188076
NG11 7,443.0,0.1975914362176628
NG11 8,1112.0,0.16221735959153902
NG11 9,873.0,0.18717838765008576
NG12 1,209.0,0.16163959783449341
NG12 2,655.0,0.19225124743175814
NG12 3,1098.0,0.1981591770438549
NG12 4,419.0,0.17144026186579378
NG12 5,649.0,0.15152930189119776
NG13 0,445.0,0.19156263452432198
NG13 8,1289.0,0.212565963060686
NG13 9,404.0,0.18239277652370203
NG14 5,347.0,0.17203767972235995
NG14 6,905.0,0.1840927583401139
NG14 7,407.0,0.15428354814253223
NG15 0,241.0,0.228003784295175
NG15 6,1486.0,0.19879598662207357
NG15 7,1539.0,0.2334293948126801
NG15 8,505.0,0.18682944876063634
NG15 9,467.0,0.15793033479878255
NG16 1,1002.0,0.2120186203977994
NG16 2,1589.0,0.19123841617523168
NG16 3,1016.0,0.18560467665327
NG16 4,571.0,0.2069590431315694
NG16 5,963.0,0.1881226802109787
NG16 6,1137.0,0.19715623374371424
NG17 1,812.0,0.25092707045735474
NG17 2,1482.0,0.1972318339100346
NG17 3,855.0,0.1884089907448215
NG17 4,1000.0,0.20618556701030927
NG17 5,650.0,0.19542994588093807
NG17 7,882.0,0.18746014877789585
NG17 8,1217.0,0.21302293015928583
NG17 9,582.0,0.18647869272669015
NG18 1,142.0,0.20431654676258992
NG18 2,846.0,0.2122961104140527
NG18 3,1131.0,0.19059656218402427
NG18 4,1391.0,0.21686934830059246
NG18 5,794.0,0.20147170768840394
NG19 0,1180.0,0.20299329089970755
NG19 6,1065.0,0.17542414758688848
NG19 7,934.0,0.1990622335890878
NG19 8,960.0,0.18401380103507764
NG19 9,1014.0,0.20455920919911236
NG2  1,257.0,0.23111510791366907
NG2  2,639.0,0.21779141104294478
NG2  3,156.0,0.19235511713933415
NG2  4,1116.0,0.2350463352990733
NG2  5,1101.0,0.24363797300287673
NG2  6,1521.0,0.23647388059701493
NG2  7,1696.0,0.2036014405762305
NG20 0,781.0,0.16494192185850054
NG20 8,965.0,0.18734226363812853
NG20 9,679.0,0.19344729344729344
NG21 0,1285.0,0.2071912286359239
NG21 9,1028.0,0.19965041755680715
NG22 0,586.0,0.1695111368238357
NG22 8,707.0,0.1835886782653856
NG22 9,1085.0,0.18098415346121768
NG23 5,705.0,0.19142003801248983
NG23 6,478.0,0.17567070929805217
NG23 7,371.0,0.1550355202674467
NG24 1,733.0,0.21737841043890865
NG24 2,1153.0,0.21966088778815013
NG24 3,1444.0,0.20723306544202066
NG24 4,1376.0,0.18859649122807018
NG25 0,708.0,0.15047821466524974
NG3  1,322.0,0.1366723259762309
NG3  2,573.0,0.2397489539748954
NG3  3,895.0,0.2514751334644563
NG3  4,367.0,0.1874361593462717
NG3  5,975.0,0.2109020116807268
NG3  6,1236.0,0.2241160471441523
NG3  7,741.0,0.1985530546623794
NG31 6,358.0,0.20387243735763097
NG31 7,1502.0,0.2128684807256236
NG31 8,1281.0,0.17843710823234435
NG31 9,1386.0,0.20212921102522968
NG32 1,393.0,0.18194444444444444
NG32 2,265.0,0.148542600896861
NG32 3,412.0,0.17152373022481265
NG33 4,400.0,0.1634654679199019
NG33 5,489.0,0.1933570581257414
NG34 0,559.0,0.1816114359974009
NG34 7,1324.0,0.1978186164649634
NG34 8,1180.0,0.20888652858913082
NG34 9,988.0,0.1722154436116437
NG4  1,1368.0,0.2123564110524682
NG4  2,1058.0,0.23748597081930414
NG4  3,1145.0,0.21270666914360023
NG4  4,887.0,0.19968482665466006
NG5  1,1086.0,0.23200170903653067
NG5  2,803.0,0.2752828248200206
NG5  3,612.0,0.22417582417582418
NG5  4,895.0,0.18446001648804616
NG5  5,1660.0,0.19253073532823012
NG5  6,1255.0,0.2002872646026173
NG5  7,736.0,0.19267015706806281
NG5  8,1207.0,0.19664385793418052
NG5  9,1048.0,0.21218870216643046
NG6  0,1055.0,0.23387275548658834
NG6  7,479.0,0.2054912054912055
NG6  8,1677.0,0.2042382170259408
NG6  9,953.0,0.2175799086757991
NG7  1,560.0,0.10711553175210406
NG7  2,501.0,0.07812256354280368
NG7  3,436.0,0.1410090556274256
NG7  4,265.0,0.11257434154630416
NG7  5,867.0,0.23325262308313155
NG7  6,945.0,0.22936893203883496
NG7  7,539.0,0.2661728395061728
NG8  1,955.0,0.20029362416107382
NG8  2,1090.0,0.1906927921623513
NG8  3,945.0,0.18547595682041218
NG8  4,822.0,0.19382221174251354
NG8  5,1506.0,0.219533527696793
NG8  6,1377.0,0.21610169491525424
NG9  1,1157.0,0.2282951854775059
NG9  2,1232.0,0.18515178839795612
NG9  3,968.0,0.1704825642831983
NG9  4,559.0,0.18571428571428572
NG9  5,816.0,0.19844357976653695
NG9  6,990.0,0.20629297770368826
NG9  7,625.0,0.20485086856768273
NG9  8,977.0,0.20765143464399574
NN1  1,171.0,0.22150259067357514
NN1  2,366.0,0.25120109814687713
NN1  3,701.0,0.24189095928226362
NN1  4,1264.0,0.24085365853658536
NN1  5,959.0,0.24377224199288255
NN10 0,1459.0,0.2144326866549089
NN10 6,614.0,0.21401185081910074
NN10 8,987.0,0.24102564102564103
NN10 9,1150.0,0.20480854853072128
NN11 0,695.0,0.25674178056889546
NN11 2,111.0,0.16228070175438597
NN11 3,670.0,0.21162349968414404
NN11 4,1143.0,0.19372881355932203
NN11 6,280.0,0.18276762402088773
NN11 7,169.0,0.18840579710144928
NN11 8,213.0,0.28940217391304346
NN11 9,776.0,0.23268365817091455
NN12 6,782.0,0.204177545691906
NN12 7,713.0,0.2292604501607717
NN12 8,887.0,0.1934569247546347
NN13 5,562.0,0.20332850940665703
NN13 6,1252.0,0.24434035909445745
NN13 7,278.0,0.18447246184472463
NN14 1,1150.0,0.22425897035881434
NN14 2,1178.0,0.21630554535438853
NN14 3,388.0,0.17847286108555657
NN14 4,1210.0,0.22986322188449848
NN14 6,791.0,0.2006595636732623
NN15 5,1615.0,0.21419098143236073
NN15 6,1408.0,0.20687628563032617
NN15 7,643.0,0.21291390728476822
NN16 0,801.0,0.20751295336787565
NN16 8,874.0,0.22502574665293512
NN16 9,1629.0,0.21915780976725413
NN17 1,977.0,0.20152640264026403
NN17 2,1139.0,0.18134055086769624
NN17 3,385.0,0.18527430221366697
NN17 4,81.0,0.2604501607717042
NN18 0,804.0,0.17815200531797032
NN18 8,1907.0,0.2576330721426641
NN18 9,914.0,0.1896265560165975
NN2  6,965.0,0.20837832001727488
NN2  7,1471.0,0.19051936277684237
NN2  8,1211.0,0.16710362908789844
NN29 7,1181.0,0.20351542305703946
NN3  2,1288.0,0.21578153794605462
NN3  3,801.0,0.17130025662959794
NN3  5,1052.0,0.21880199667221298
NN3  6,540.0,0.14806690430490815
NN3  7,508.0,0.16683087027914614
NN3  8,1823.0,0.21908424468212956
NN3  9,1023.0,0.2061253274229297
NN4  0,1337.0,0.24654250414899503
NN4  5,773.0,0.34961555857078247
NN4  6,1477.0,0.27140757074604926
NN4  7,55.0,0.16717325227963525
NN4  8,1772.0,0.23933009184224743
NN4  9,641.0,0.21538978494623656
NN5  4,594.0,0.27123287671232876
NN5  5,763.0,0.21725512528473803
NN5  6,1619.0,0.19782502443792765
NN5  7,1159.0,0.2057518196342979
NN6  0,771.0,0.1912676755147606
NN6  6,292.0,0.19261213720316622
NN6  7,786.0,0.19858514401212735
NN6  8,514.0,0.18924889543446244
NN6  9,960.0,0.20447284345047922
NN7  1,436.0,0.18505942275042445
NN7  2,659.0,0.19520142180094788
NN7  3,722.0,0.17648496700073332
NN7  4,838.0,0.2047898338220919
NN8  1,771.0,0.22022279348757498
NN8  2,1215.0,0.21230124060807268
NN8  3,1323.0,0.2032258064516129
NN8  4,1179.0,0.21947133283693224
NN8  5,840.0,0.2172788411795137
NN9  5,1592.0,0.21246496730281597
NN9  6,1185.0,0.2067701971732682
NR1  1,504.0,0.2303473491773309
NR1  2,836.0,0.20130026486876956
NR1  3,425.0,0.20422873618452667
NR1  4,773.0,0.20971242539338036
NR10 3,1094.0,0.20383827091485002
NR10 4,510.0,0.1804032543332154
NR10 5,571.0,0.1890728476821192
NR11 6,639.0,0.1579337617399901
NR11 7,219.0,0.14609739826551035
NR11 8,486.0,0.1360582306830907
NR12 0,310.0,0.1354895104895105
NR12 7,310.0,0.17464788732394365
NR12 8,427.0,0.12248995983935743
NR12 9,454.0,0.1523489932885906
NR13 3,624.0,0.17982708933717578
NR13 4,586.0,0.16323119777158773
NR13 5,720.0,0.18604651162790697
NR13 6,540.0,0.1933404940923738
NR14 6,689.0,0.1840277777777778
NR14 7,763.0,0.18127821335234023
NR14 8,849.0,0.19971771347918138
NR15 1,622.0,0.17570621468926553
NR15 2,901.0,0.1993362831858407
NR16 1,513.0,0.1817859673990078
NR16 2,628.0,0.19257896350812634
NR17 1,641.0,0.18350987689665044
NR17 2,872.0,0.1953405017921147
NR18 0,1272.0,0.2004728132387707
NR18 9,469.0,0.17467411545623837
NR19 1,1065.0,0.18694049499736703
NR19 2,902.0,0.18957545187053385
NR2  1,115.0,0.2060931899641577
NR2  2,673.0,0.19103037184217997
NR2  3,1321.0,0.21129238643634038
NR2  4,601.0,0.19802306425041186
NR20 3,666.0,0.1734375
NR20 4,566.0,0.16496648207519674
NR20 5,413.0,0.16539847817380857
NR21 0,236.0,0.14199759326113118
NR21 7,283.0,0.17110036275695284
NR21 8,411.0,0.15132547864506626
NR21 9,345.0,0.1649928263988522
NR22 6,60.0,0.14150943396226415
NR23 1,209.0,0.13329081632653061
NR24 2,375.0,0.16512549537648613
NR25 6,320.0,0.10873258579680598
NR25 7,218.0,0.12492836676217765
NR26 8,519.0,0.11736770691994572
NR27 0,377.0,0.1347872720772256
NR27 9,381.0,0.11427714457108579
NR28 0,799.0,0.16628511966701354
NR28 9,665.0,0.1540064844835572
NR29 3,595.0,0.1686986107173235
NR29 4,682.0,0.1567455757297173
NR29 5,286.0,0.12397052449068054
NR3  1,514.0,0.21825902335456476
NR3  2,951.0,0.21390013495276652
NR3  3,1104.0,0.2123076923076923
NR3  4,1141.0,0.2543468568880963
NR30 1,403.0,0.17959001782531195
NR30 2,514.0,0.19477074649488443
NR30 3,390.0,0.17687074829931973
NR30 4,617.0,0.16409574468085106
NR30 5,735.0,0.15634971282705806
NR31 0,676.0,0.18999437886453063
NR31 6,709.0,0.15671971706454466
NR31 7,1031.0,0.18254249291784702
NR31 8,1134.0,0.16895113230035758
NR31 9,879.0,0.17675447416046652
NR32 1,355.0,0.17839195979899497
NR32 2,908.0,0.19229140194832697
NR32 3,674.0,0.15986717267552183
NR32 4,1166.0,0.17026869158878505
NR32 5,313.0,0.17245179063360883
NR33 0,736.0,0.17428368458441865
NR33 7,672.0,0.1410283315844701
NR33 8,1454.0,0.20830945558739256
NR33 9,660.0,0.1502390166173458
NR34 0,192.0,0.1725067385444744
NR34 7,676.0,0.17023419793502895
NR34 8,253.0,0.1675496688741722
NR34 9,795.0,0.16344572368421054
NR35 1,529.0,0.17895805142083898
NR35 2,439.0,0.1666034155597723
NR4  6,720.0,0.15574302401038287
NR4  7,835.0,0.12390562397981897
NR5  0,790.0,0.185533114138093
NR5  8,1287.0,0.1944402477715667
NR5  9,886.0,0.21678492781991682
NR6  5,570.0,0.15522875816993464
NR6  6,743.0,0.19850387389794283
NR6  7,984.0,0.20581468312068604
NR7  0,1426.0,0.20618854829381145
NR7  8,932.0,0.16428697338268994
NR7  9,645.0,0.17131474103585656
NR8  5,494.0,0.2122905027932961
NR8  6,1781.0,0.2187960687960688
NR9  3,689.0,0.17961418143899896
NR9  4,438.0,0.1822721598002497
NR9  5,458.0,0.18816762530813474
NW1  0,815.0,0.23252496433666192
NW1  1,849.0,0.21526369168356999
NW1  2,203.0,0.20756646216768918
NW1  3,691.0,0.2043169722057954
NW1  4,389.0,0.24358171571696932
NW1  5,405.0,0.26627218934911245
NW1  6,736.0,0.27391142538146634
NW1  7,863.0,0.2753669432035737
NW1  8,1097.0,0.25160550458715597
NW1  9,1292.0,0.2457675480311965
NW10 0,1249.0,0.2177096043228168
NW10 1,1217.0,0.2438389100380685
NW10 2,1215.0,0.2683303886925795
NW10 3,1142.0,0.259486480345376
NW10 4,1345.0,0.2691614968981389
NW10 5,2021.0,0.29302595331303466
NW10 6,405.0,0.2932657494569153
NW10 7,448.0,0.2471042471042471
NW10 8,1582.0,0.23402366863905325
NW10 9,1210.0,0.2357755261106781
NW11 0,648.0,0.1873373807458803
NW11 6,798.0,0.23408624229979466
NW11 7,671.0,0.2398998927422238
NW11 8,770.0,0.22037779049799658
NW11 9,772.0,0.20477453580901855
NW2  1,1115.0,0.248995087092452
NW2  2,946.0,0.24476067270375162
NW2  3,1436.0,0.2874874874874875
NW2  4,998.0,0.26276987888362296
NW2  5,1332.0,0.2659744408945687
NW2  6,1409.0,0.24444829979181124
NW2  7,1163.0,0.21351202496787222
NW3  1,723.0,0.2818713450292398
