ward,30-45w,pop
E05003359,0.07640750670241286,2984
E05003360,0.09744822485207101,5408
E05003361,0.08220925993437841,5486
E05003362,0.07863849765258216,1704
E05003363,0.08530042918454936,1864
E05003364,0.07857546636517806,1769
E05003365,0.060676779463243874,1714
E05003366,0.07775557775557776,6006
E05003417,0.065323897659227,1837
E05003418,0.07756376887038001,1921
E05003419,0.07315133845746091,3773
E05003420,0.08781302170283806,5990
E05003421,0.09189331925006601,3787
E05003422,0.07071024512884978,3182
E05003423,0.09537502995446921,4173
E05003424,0.08978739559605163,5268
E05003425,0.07803297997644287,3396
E05003426,0.08779264214046822,3588
E05003427,0.0947119179163378,3801
E05003428,0.09403397866455947,5062
E05003429,0.09337068160597572,4284
E05003430,0.0941025641025641,3900
E05003431,0.09330143540669857,3762
E05003432,0.09434287685408761,5798
E05003433,0.09794628751974724,5697
E05003434,0.09967497291440953,5538
E05003435,0.10888968225633702,2801
E05003436,0.08348030570252793,1701
E05003437,0.09332878348404709,5861
E05003438,0.09192065795839381,4134
E05003439,0.09084354722422494,4161
E05003440,0.07348938486663037,1837
E05003441,0.07796671490593343,5528
E05003459,0.09278013721006208,3061
E05003460,0.08008876336493848,4957
E05003461,0.0722041259500543,1842
E05003462,0.13713862120088954,9443
E05003463,0.059792455938066216,6071
E05003464,0.08149959250203749,2454
E05003465,0.058462885920735716,4567
E05003466,0.0656968559361802,2131
E05003467,0.08707735062528948,2159
E05003468,0.08568295739348371,6384
E05003469,0.08769141866512568,6922
E05003470,0.06415094339622641,7420
E05003471,0.10300136425648022,7330
E05003472,0.10335952316445408,7382
E05003475,0.08055091819699499,4792
E05003476,0.05981155264235969,2441
E05003477,0.06972477064220184,2180
E05003478,0.06956136464333186,2257
E05003480,0.09103002660585328,5262
E05003481,0.07268722466960352,2270
E05003482,0.060437321743854404,7363
E05003483,0.04801477377654663,2166
E05003484,0.06877697841726618,6950
E05003485,0.04707012487992315,5205
E05003486,0.08702348864073932,2597
E05003487,0.06432084752175558,2643
E05003489,0.07326455674068894,5719
E05003490,0.07003729796933278,2413
E05003510,0.1085907335907336,2072
E05003511,0.08677184466019418,1648
E05003512,0.08101345010947764,3197
E05003513,0.09354171454837969,4351
E05003514,0.07166947723440135,3558
E05003515,0.08611495160971756,5063
E05003516,0.10784082882034378,4247
E05003517,0.08951866846603689,2223
E05003518,0.10879249706916765,4265
E05003519,0.08697632058287796,2196
E05003520,0.07969151670951156,3890
E05003521,0.09760716130142882,5809
E05003522,0.10292676095784904,7141
E05003524,0.07783367860313702,3379
E05003525,0.08862704918032786,1952
E05003526,0.08115942028985507,1725
E05003527,0.05931198102016608,1686
E05003528,0.08608015176665876,4217
E05003529,0.08100399315459213,1753
E05003530,0.09320046893317702,1706
E05003531,0.09260957271226848,5453
E05003533,0.10244218716230818,4627
E05003534,0.07252641690682037,2082
E05003535,0.07755695588948133,2063
E05003536,0.09943582510578279,4254
E05003537,0.08466376390904692,4134
E05003538,0.08827085852478839,4962
E05003540,0.058070416095107456,2187
E05003541,0.06489827453000258,3883
E05003542,0.10336027222458528,4702
E05003543,0.07331756611481402,4651
E05003544,0.09118881118881118,3575
E05003545,0.09087669280114041,2806
E05003546,0.08895361864216894,4463
E05003547,0.07958199356913183,2488
E05003548,0.08350168350168351,4455
E05003549,0.06429548563611491,1462
E05003551,0.07371121996734313,4287
E05003552,0.0654434250764526,1635
E05003553,0.08156203657933762,2023
E05003554,0.10286188303608461,4822
E05003555,0.08318661971830986,2272
E05003556,0.09464366772582841,4406
E05003557,0.09188973232121454,5006
E05003558,0.06967042136003337,2397
E05003559,0.10218140068886337,4355
E05003591,0.0907035175879397,7960
E05003592,0.0618595825426945,2635
E05003593,0.08274086785976956,8158
E05003594,0.1064591439688716,6425
E05003595,0.08442829186469109,7154
E05003596,0.09839527027027027,7104
E05003597,0.09834288369211708,6457
E05003599,0.083486990370825645,9762
E05003600,0.06493506493506493,4928
E05003601,0.07311827956989247,2790
E05003602,0.08250694168980563,2521
E05003603,0.1097253155159614,6735
E05003604,0.0847457627118644,2950
E05003605,0.07536426059286552,5971
E05003606,0.09163729573854534,6242
E05003607,0.09518477043673013,5358
E05003608,0.08481532147742818,2924
E05003609,0.06004901960784314,2448
E05003610,0.07150188162846391,2923
E05003611,0.08505794701986755,4832
E05003612,0.06239134633957891,5177
E05003613,0.1047049749325106,5186
E05003614,0.07829313543599258,2695
E05003615,0.08697221219776254,2771
E05003616,0.10103277952402336,6681
E05003617,0.08748114630467571,5967
E05003618,0.10300925925925926,6048
E05003619,0.08832074375363161,1721
E05003620,0.05841708542713568,1592
E05003621,0.07826610475617098,1661
E05003622,0.056543837357052096,1574
E05003623,0.07833047455688966,1749
E05003624,0.08007448789571694,3222
E05003625,0.0772074815137016,4598
E05003626,0.06457345971563981,1688
E05003627,0.06670784434836319,1619
E05003628,0.08334853182564289,5483
E05003629,0.058084772370486655,1911
E05003630,0.07188264058679707,2045
E05003631,0.07288317256162916,1866
E05003632,0.05721393034825871,1608
E05003633,0.08452121415394935,5963
E05003634,0.08121277747698971,1847
E05003635,0.07602663706992231,1802
E05003636,0.053700361010830325,2216
E05003637,0.08314298766560073,2189
E05003660,0.08231777420096574,4349
E05003661,0.10239439361495035,5137
E05003662,0.046948356807511735,3621
E05003663,0.09351103342800961,4577
E05003664,0.06340579710144928,4968
E05003665,0.07048695184288405,3717
E05003666,0.11220715166461159,4866
E05003667,0.09154929577464789,4260
E05003668,0.05781414994720169,3788
E05003669,0.08395061728395062,4455
E05003670,0.06992174208914596,5878
E05003770,0.10383511609705191,3833
E05003771,0.07986168285855426,6073
E05003772,0.053366174055829226,4872
E05003773,0.09077001529831719,3922
E05003774,0.07097288676236045,3762
E05003775,0.08551483420593368,5157
E05003776,0.09758022093634929,3802
E05003777,0.09639217846323327,3631
E05003778,0.08897849462365591,3720
E05003779,0.08836086875812141,5387
E05003780,0.08337830545062061,3706
E05003781,0.0720164609053498,3402
E05003782,0.080456570155902,3592
E05003783,0.09052951224141204,5269
E05003784,0.08625288991641472,5623
E05003920,0.11687139981955721,14409
E05003921,0.10764820123924905,10813
E05003922,0.09554373739226114,10906
E05003923,0.07012430347192455,11665
E05003924,0.10160236326201773,11171
E05003925,0.08022748045089875,9847
E05003926,0.09954751131221719,11492
E05003927,0.08995781959766386,12328
E05003928,0.08615819209039548,10620
E05003929,0.08876839659178931,6455
E05003930,0.094009382894262,5542
E05003931,0.09222759390107847,5378
E05003932,0.10248358549814444,7006
E05003933,0.10197826692672053,7178
E05003934,0.09623348451981857,5071
E05003935,0.1057315233785822,6630
E05003936,0.11021377672209026,6315
E05003937,0.08414975507347795,5716
E05003938,0.08412483039348712,5896
E05003939,0.09395848776871757,5396
E05003940,0.07111111111111111,4950
E05003941,0.09913079470198675,4832
E05003942,0.11472136503902705,5509
E05003943,0.10317609471903777,5321
E05003944,0.09380562477750089,5618
E05003945,0.09720311783585511,2181
E05003946,0.09219727640780272,5434
E05003947,0.06284367635506677,2546
E05003948,0.093196405648267,7790
E05003949,0.07139524031731218,2143
E05003950,0.1076110350225005,5111
E05003951,0.09713825070536074,4962
E05003952,0.08991930318944537,7807
E05003953,0.10246136233543217,8735
E05003954,0.10885956644674835,4244
E05003955,0.085047468354430375,2528
E05003956,0.09017762258994991,6587
E05003957,0.10181355392936685,6286
E05003958,0.09887545088054318,4713
E05003959,0.0906801007556675,4367
E05003960,0.07910576096302666,2326
E05003961,0.08762169680111266,5033
E05003962,0.07447698744769875,4780
E05003963,0.07877994011976049,5344
E05003964,0.07698999565028274,4598
E05003965,0.06221003795866723,4742
E05003966,0.08649122807017544,5700
E05003967,0.061859811207069695,4979
E05003968,0.08985649054142204,6132
E05003969,0.03890690134321445,4318
E05003970,0.08133472367049009,2877
E05003971,0.07105263157894737,5320
E05003972,0.06419119099348213,5063
E05003973,0.062432723358449946,2787
E05003974,0.05890834191555098,4855
E05003975,0.057669298875329025,4179
E05003976,0.07729468599033816,4140
E05003977,0.0650692005783929,4841
E05003978,0.08113804004214963,4745
E05003979,0.06146864686468647,4848
E05003980,0.05105239587998209,4466
E05003981,0.07341970946211229,5094
E05003982,0.0835308056872038,5064
E05003983,0.088604898828541,4695
E05003984,0.08851713496832873,6157
E05003985,0.08275279712898459,4737
E05003986,0.05529759392148586,2369
E05003987,0.08194210445703783,6529
E05003988,0.08088235294117647,3400
E05003989,0.08134532655455612,2557
E05003990,0.10438645197112716,5403
E05003991,0.11252268602540835,2755
E05003992,0.09263583995017904,6423
E05003993,0.059992054032578464,2517
E05003994,0.08029197080291971,5069
E05003995,0.07461594732991954,5468
E05003996,0.05674080798910577,2203
E05003997,0.09546666666666667,5625
E05003998,0.07643085673658016,2813
E05003999,0.09122871946706143,5404
E05004000,0.08903122497998399,6245
E05004001,0.08886686488272216,3027
E05004002,0.09292586304470854,8835
E05004003,0.07452204447912603,2563
E05004004,0.06447831184056271,2559
E05004005,0.08733365019011406,8416
E05004006,0.09414225941422594,8126
E05004007,0.08425312729948492,2718
E05004008,0.07205882352941176,2720
E05004009,0.06463068181818182,2816
E05004010,0.07701711491442542,2454
E05004011,0.08520179372197309,10258
E05004012,0.10268610897927859,6515
E05004013,0.07562380038387716,2605
E05004014,0.0732,2500
E05004015,0.09286898839137644,3015
E05004016,0.12165021156558534,2836
E05004017,0.0992258972554539,5684
E05004018,0.10151597184623715,3694
E05004019,0.08190801976434815,5262
E05004020,0.0706536120666843,7558
E05004021,0.10737704918032787,12200
E05004022,0.1048353305958267,11933
E05004023,0.09288354898336414,10820
E05004024,0.10265332753371031,9196
E05004025,0.11420384772820302,14658
E05004026,0.11230623220499841,12644
E05004027,0.11074953899555266,9219
E05004028,0.12126257370794312,14415
E05004029,0.11312732518411663,13171
E05004030,0.11791022141340612,13188
E05004031,0.0977548344804982,12204
E05004032,0.13038079470198677,9664
E05004033,0.11310093851752538,10442
E05004034,0.0866938132142388,7613
E05004035,0.09826100338565713,12996
E05004036,0.1324634242783709,10116
E05004067,0.1271129141311697,7395
E05004068,0.12364043506078055,6252
E05004069,0.1414329389871062,7523
E05004070,0.0857006824313601,6301
E05004071,0.09073774905761982,3714
E05004072,0.09553504614617112,4009
E05004073,0.10512201662644141,3729
E05004074,0.10606415359400609,4271
E05004075,0.08978082915236335,3787
E05004076,0.07953443258971872,6186
E05004077,0.09599865501008742,5948
E05004078,0.09229357798165137,5450
E05004079,0.10478723404255319,1880
E05004080,0.06815816857440167,3844
E05004081,0.12249443207126949,6286
E05004082,0.08834641092705608,6882
E05004083,0.09165704387990763,6928
E05004084,0.08662680472509844,6857
E05004085,0.08542068079640334,6228
E05004086,0.06920199501246883,6416
E05004087,0.08136482939632546,6858
E05004088,0.0944819372766971,5038
E05004089,0.1040943789035392,7205
E05004090,0.08977515181355654,6093
E05004091,0.09124027156814042,6039
E05004092,0.08488143784926748,6621
E05004093,0.08601983880967141,6452
E05004094,0.08600988264360716,6476
E05004095,0.09229155742003146,5721
E05004096,0.09310479158550837,5134
E05004097,0.11629353233830846,6432
E05004098,0.1077752117013087,9093
E05004099,0.1297932496907581,11318
E05004100,0.09124209124209125,3003
E05004101,0.08836964160224876,5692
E05004102,0.09663445518160613,6002
E05004103,0.1054425767015399,8507
E05004104,0.12391108440973266,6658
E05004105,0.07853589196872779,8442
E05004106,0.12993067176667464,8366
E05004107,0.13447162759089365,11772
E05004108,0.10838227442605446,5619
E05004109,0.11193703541757762,9148
E05004110,0.07255008121277748,5541
E05004111,0.10671688637790333,9558
E05004112,0.08429780618414234,5789
E05004113,0.09984035367800564,8143
E05004114,0.1007905138339921,8096
E05004115,0.11752182243985523,9394
E05004116,0.09130913091309131,5454
E05004117,0.11130846654825341,6756
E05004118,0.12418974661166765,6788
E05004119,0.08034250318819457,5489
E05004147,0.09688581314878893,2023
E05004148,0.12109704641350211,4740
E05004149,0.12171052631578948,6992
E05004150,0.08714596949891068,2295
E05004151,0.10262974168024203,4297
E05004152,0.0834946757018393,4132
E05004153,0.11846582121868234,6466
E05004154,0.11290322580645161,6944
E05004155,0.11334071408801549,7226
E05004157,0.08148148148148149,2295
E05004158,0.1045589692765114,2018
E05004159,0.12767693249031206,4903
E05004160,0.12125249833444371,4503
E05004161,0.11936635430611334,4482
E05004162,0.09500693481276005,4326
E05004163,0.12422231439236832,4822
E05004164,0.10658098825614891,4513
E05004165,0.11269810213265506,5111
E05004166,0.07970832285642444,3977
E05004167,0.10052405907575036,2099
E05004169,0.09706840390879479,4605
E05004170,0.0829103214890017,2364
E05004171,0.0911072362685266,2294
E05004172,0.11633875106929,2338
E05004173,0.0828544061302682,4176
E05004174,0.08861698183166482,2697
E05004175,0.11348937480751463,6494
E05004176,0.09211183225162256,4006
E05004177,0.0955511724742494,4563
E05004178,0.13243422507185496,4523
E05004179,0.11044025157232705,7950
E05004180,0.13606355600313305,8937
E05004181,0.10104744300677758,6492
E05004182,0.11496660992536337,7637
E05004183,0.12280896383403594,9014
E05004184,0.10821091290661071,7624
E05004185,0.11018024879411017,7878
E05004186,0.11262965222696766,8195
E05004187,0.11478459997137541,6987
E05004188,0.11620249691315682,7289
E05004189,0.12164142647777235,8188
E05004190,0.07217210270645386,4323
E05004191,0.0781167806417675,3802
E05004192,0.088971499380421315,4035
E05004193,0.09741602067183462,3870
E05004194,0.09864930053063194,4146
E05004195,0.1077606358111267,4278
E05004196,0.09231429798196651,2329
E05004197,0.0767499437317128,4443
E05004198,0.09261133603238866,3952
E05004199,0.08071869133816037,3729
E05004200,0.08366285119667013,4805
E05004201,0.08137485311398356,3404
E05004202,0.09406470966359545,4667
E05004203,0.07935819601040764,2306
E05004204,0.10101498308361527,2069
E05004205,0.0881316098707403,4255
E05004206,0.06625491297024144,3562
E05004226,0.0851975249881009,2101
E05004227,0.09465098634294386,5272
E05004228,0.08273667462211615,2514
E05004229,0.07927087749046206,2359
E05004230,0.09127200145164217,5511
E05004231,0.09480997139354311,2447
E05004232,0.08519340890499007,8557
E05004233,0.05876821814762576,2127
E05004234,0.0553388590931253,4102
E05004235,0.053129135942522214,5289
E05004236,0.09090909090909091,2167
E05004237,0.0857392825896763,2286
E05004238,0.05358974358974359,3900
E05004239,0.09450699419993176,2931
E05004240,0.09188074254640916,5333
E05004241,0.07916181606519208,5154
E05004242,0.08486536675951718,5385
E05004243,0.04823747680890538,2156
E05004244,0.0729570002037905,4907
E05004245,0.04721669980119284,2012
E05004246,0.09716785632051578,4343
E05004247,0.07317073170731707,4715
E05004248,0.0841452612931798,4516
E05004249,0.08114507102884201,4646
E05004250,0.07815173987450086,5259
E05004251,0.10217391304347827,2300
E05004252,0.08753943217665615,5072
E05004253,0.05131004366812227,4580
E05004254,0.06047411707789066,4134
E05004255,0.0627999165449614,4793
E05004256,0.0859638673813778,5037
E05004257,0.06746784735399536,4743
E05004258,0.06277281230513407,4811
E05004259,0.08218029350104822,4770
E05004260,0.06456657730116175,4476
E05004288,0.11601796407185629,5344
E05004289,0.11105299860529987,5736
E05004290,0.099,5000
E05004291,0.09886605244507442,5644
E05004292,0.08415741675075682,4955
E05004293,0.09197460524173856,6143
E05004294,0.11291963377416073,6881
E05004295,0.09013785790031813,5658
E05004296,0.10269210197896238,5609
E05004297,0.11147372037100653,5822
E05004298,0.0851259987707437,6508
E05004299,0.10417750043335067,5769
E05004300,0.0829803619561032,5194
E05004301,0.10563267911281315,6267
E05004302,0.09665833853841349,6404
E05004303,0.1131310306250874,7151
E05004304,0.12106572976138194,6831
E05004305,0.11250447868147617,5582
E05004306,0.10563114134542706,5292
E05004307,0.10172349194454852,5338
E05004336,0.08003888528839923,3086
E05004337,0.08394160583941605,1644
E05004338,0.09578765147143682,1733
E05004339,0.08127018299246501,1858
E05004340,0.0864650168041552,3273
E05004341,0.072992700729927,1918
E05004342,0.06395736175882745,1501
E05004343,0.06885063853414769,1801
E05004344,0.09395787139689579,3608
E05004345,0.09341472438031817,5406
E05004346,0.07953873447664105,3382
E05004347,0.09102333931777379,5570
E05004348,0.04338842975206612,2904
E05004349,0.07574031890660592,1756
E05004350,0.09251968503937008,4064
E05004351,0.07640918580375783,4790
E05004352,0.08810254558584582,5539
E05004353,0.0701468189233279,1839
E05004354,0.0904930309964635,4807
E05004355,0.08705718916415837,4319
E05004356,0.073044972787167,3491
E05004357,0.07611202635914333,3035
E05004358,0.07281553398058252,1648
E05004359,0.08424209378407851,3668
E05004360,0.08850026497085321,1887
E05004361,0.06342364532019705,1624
E05004362,0.08904581467447469,5806
E05004408,0.14197160567886422,5001
E05004412,0.10068551842330763,7002
E05004416,0.11144578313253012,4648
E05004418,0.07850467289719626,4280
E05004420,0.11922596754057428,3204
E05004422,0.11503588968643748,5294
E05004425,0.07417289220917823,1874
E05004427,0.09229518194755032,4919
E05004428,0.06455026455026455,1890
E05004430,0.09579356663131848,8487
E05004431,0.09241432422025414,5194
E05004432,0.12099776619508563,5372
E05004433,0.11789206809127128,5522
E05004434,0.13768928771733036,7132
E05004435,0.12338474364318466,7197
E05004436,0.08675649030561945,6086
E05004437,0.10883585940019348,6202
E05004438,0.14014484243491876,10218
E05004439,0.08927989573150863,3069
E05004440,0.13442622950819672,6405
E05004441,0.1045589692765114,6054
E05004442,0.13895617705351243,9082
E05004443,0.09471131989695408,6599
E05004444,0.0950601909506019,4818
E05004445,0.1207841483979764,9488
E05004446,0.08112533492110748,6718
E05004447,0.09014888843565164,4903
E05004448,0.08310749774164408,4428
E05004449,0.14018169112508735,7155
E05004450,0.14052697616060225,6376
E05004451,0.1628643852978454,4734
E05004452,0.0863921217547001,2234
E05004453,0.1032008830022075,9060
E05004454,0.10154602951510892,2846
E05004455,0.09517923362175525,5663
E05004456,0.08569379705987809,2789
E05004457,0.10821943456281595,5341
E05004458,0.11224655312246554,6165
E05004459,0.10072556551429791,2343
E05004460,0.09626955475330927,2493
E05004461,0.11863270777479892,2984
E05004462,0.08961960025789813,3102
E05004463,0.10015174506828528,3295
E05004464,0.08128772635814889,2485
E05004465,0.0885010906824556,3209
E05004466,0.09476227078071812,9107
E05004467,0.09233480176211453,5675
E05004468,0.0729631130928253,2467
E05004469,0.0730312362516498,2273
E05004470,0.08377261718193475,7019
E05004471,0.06737825216811208,2998
E05004472,0.07983193277310924,2618
E05004473,0.08157940511393286,5749
E05004474,0.08948611931482575,3386
E05004475,0.08135593220338982,2360
E05004476,0.08814968814968815,2405
E05004477,0.08792742498255408,2866
E05004478,0.0849433710859427,3002
E05004479,0.08883647798742138,2544
E05004480,0.10642009769713887,2866
E05004481,0.09234625024098708,5187
E05004482,0.10126582278481013,2370
E05004483,0.10581319399085565,3062
E05004484,0.11190370040124833,2243
E05004485,0.07625272331154684,2295
E05004486,0.08490217792543374,2709
E05004487,0.10323334631865991,2567
E05004488,0.07713248638838476,2204
E05004489,0.07467404188067957,2531
E05004490,0.06837229819144243,2267
E05004491,0.08346518987341772,2528
E05004492,0.10411418975650713,2382
E05004493,0.11150317572335922,2834
E05004494,0.10675675675675676,2220
E05004495,0.13412148389726866,2453
E05004496,0.11028770706190061,2294
E05004497,0.09752973467520586,5465
E05004498,0.10406779661016949,5900
E05004499,0.09476661951909476,4949
E05004500,0.1085589631720775,7793
E05004501,0.10443700293009628,4778
E05004502,0.10774858663119388,6014
E05004503,0.13088,12500
E05004504,0.1081867939909165,8587
E05004505,0.1216097987751531,10287
E05004506,0.09544999443764601,8989
E05004507,0.09531304651976215,5718
E05004508,0.1436848203939745,8630
E05004509,0.08587668355368837,8093
E05004510,0.10908104196816208,5528
E05004511,0.08173640985529917,5114
E05004512,0.10406844770385891,5727
E05004513,0.10096066702918252,5517
E05004514,0.10283479960899315,5115
E05004515,0.10217466344494304,5794
E05004516,0.09832689832689832,7770
E05004517,0.08807733619763695,7448
E05004518,0.10528422738190553,7494
E05004519,0.09887375589313777,7636
E05004520,0.0806087087539551,6637
E05004521,0.07979742677251574,7306
E05004522,0.0823596466229695,7018
E05004523,0.1206458033838328,9043
E05004524,0.08553696708041014,11118
E05004525,0.09060022650056625,7064
E05004526,0.11908953722334004,7952
E05004527,0.07065986972529029,7062
E05004528,0.09630606860158311,7580
E05004529,0.10944700460829493,7812
E05004530,0.08476439071301003,7279
E05004531,0.08498647430117223,4436
E05004532,0.06968546637744034,3688
E05004533,0.09742300439974859,4773
E05004534,0.09207266721717589,4844
E05004535,0.09303174024078803,5482
E05004536,0.10942136498516321,5392
E05004537,0.1110631874056502,4637
E05004538,0.1095347381598164,4793
E05004539,0.12601046124583928,6309
E05004540,0.10451928110277439,5731
E05004541,0.10707332900713822,6164
E05004542,0.07898863190905528,5102
E05004543,0.10722843450479233,5008
E05004544,0.07661945669839795,4307
E05004545,0.0748775367389783,4287
E05004546,0.1068154643284177,5018
E05004547,0.09516070783676417,5538
E05004566,0.10021382751247328,7015
E05004567,0.10177935943060498,7025
E05004568,0.08949761561494954,9017
E05004569,0.0990084985835694,7060
E05004570,0.0907928388746803,9384
E05004571,0.08579465541490858,9954
E05004572,0.0861913808619138,10001
E05004573,0.06432811656772801,9265
E05004574,0.057943705099517136,8491
E05004575,0.09065991988193127,9486
E05004576,0.09454508446977407,9826
E05004577,0.0940923317683881,10224
E05004578,0.11037665253180344,8018
E05004579,0.08330905913195456,10299
E05004580,0.06617517991925576,5697
E05004581,0.04915679942590599,5574
E05004582,0.061002178649237473,2754
E05004583,0.06637692611615963,5062
E05004584,0.06697791344945232,5569
E05004585,0.07165991902834008,2470
E05004586,0.0738146551724138,5568
E05004587,0.08221024258760108,5936
E05004588,0.10922262468654222,3589
E05004589,0.08085758039816232,6530
E05004590,0.08079584775086505,5780
E05004592,0.07148893020111544,5917
E05004593,0.0854966578579201,6433
E05004596,0.09242729628563202,3473
E05004597,0.09632224168126094,6852
E05004598,0.06997136721546171,5588
E05004599,0.081514056855662,6367
E05004600,0.0654251012145749,6175
E05004601,0.07728706624605679,3170
E05004602,0.11672960105073059,6091
E05004603,0.05283323250655374,4959
E05004604,0.07810320781032078,6453
E05004605,0.08284492317440202,6313
E05004606,0.08152173913043478,2760
E05004607,0.09007180768029972,6406
E05004608,0.09433662106267897,6286
E05004609,0.10289100377087448,5569
E05004610,0.09215934239645905,6326
E05004611,0.11233413751507841,6632
E05004612,0.10264310037295281,6167
E05004613,0.10141281207664021,5167
E05004628,0.07480884480264517,4839
E05004629,0.12957040366496672,11569
E05004630,0.07942543303760034,2367
E05004631,0.07612903225806451,2325
E05004632,0.09180936661852693,4847
E05004633,0.0698967434471803,5036
E05004634,0.07816836262719704,2162
E05004635,0.07310589277802393,4514
E05004636,0.07671381936887922,1838
E05004637,0.08795795331581388,6469
E05004638,0.08921933085501858,4842
E05004639,0.0782608695652174,2185
E05004640,0.10204953031596925,2342
E05004641,0.10369647431987312,8197
E05004642,0.08649706457925636,2555
E05004643,0.09573908469226723,7604
E05004644,0.0974035289054655,6971
E05004645,0.11029092488059053,2303
E05004646,0.09748497663031382,4493
E05004647,0.12522241992882563,4496
E05004648,0.12430293218204713,11118
E05004649,0.0888319873941304,5077
E05004650,0.11627598993510793,7551
E05004651,0.09712970812643817,8257
E05004691,0.11819645732689212,6210
E05004692,0.12147543890760773,5639
E05004693,0.0921544209215442,2409
E05004694,0.13602419888458267,10579
E05004695,0.08019953952417498,2606
E05004696,0.1194471865745311,6078
E05004697,0.11739407454603377,6278
E05004698,0.12684069611780455,5976
E05004699,0.11250193169525576,6471
E05004700,0.08640651801029159,9328
E05004701,0.11649904214559387,8352
E05004702,0.11502493765586035,9624
E05004703,0.11872224120259652,5854
E05004704,0.12200170461463533,8213
E05004705,0.12314561428777186,6943
E05004706,0.1292077524651479,5882
E05004707,0.10664136622390892,5270
E05004708,0.10670826833073323,9615
E05004709,0.12621074258878778,3407
E05004710,0.08707865168539326,2848
E05004711,0.10378554609672161,5521
E05004712,0.09234907352062163,3346
E05004713,0.1012057718916782,5059
E05004714,0.11443226034665724,5654
E05004715,0.1363340916477088,6154
E05004716,0.10847225393925554,8758
E05004717,0.1332896215811165,10676
E05004718,0.1111111111111111,6444
E05004719,0.09738632295023272,5586
E05004720,0.10365217391304347,8625
E05004721,0.0876786404016995,2589
E05004722,0.09585574185384373,6322
E05004723,0.08706467661691543,2412
E05004724,0.09958362248438585,2882
E05004725,0.11897145669291338,8128
E05004726,0.12465520899639296,9426
E05004727,0.09180327868852459,3355
E05004728,0.12955740206884855,5897
E05004729,0.08541846419327007,2318
E05004730,0.08808885484488702,2611
E05004731,0.12158273381294964,5560
E05004732,0.11232876712328767,3285
E05004733,0.08954635108481263,2535
E05004734,0.08852330591461026,2553
E05004735,0.10220713073005093,2945
E05004736,0.10396039603960396,2828
E05004737,0.10412552117621242,9114
E05004738,0.11498909317544406,3209
E05004739,0.09661538461538462,3250
E05004741,0.1093030396070003,3257
E05004742,0.12238128491620112,5728
E05004743,0.11174785100286533,5235
E05004744,0.11756569847856155,5784
E05004745,0.12402813772676786,2701
E05004746,0.09360310647864296,4893
E05004747,0.09238451935081149,4806
E05004748,0.12745906467192838,8489
E05004749,0.12036826551488974,8798
E05004750,0.13707255642739513,10323
E05004751,0.13501908396946566,6288
E05004752,0.09424558223833258,6621
E05004753,0.12007978723404256,7520
E05004754,0.10919790758500436,4588
E05004755,0.1095708775313404,8296
E05004756,0.10871694417238002,5105
E05004757,0.09393894705795605,6781
E05004758,0.10364658214612468,7651
E05004759,0.08724348973958958,8333
E05004760,0.11825239212854306,5539
E05004761,0.08625730994152046,2736
E05004762,0.12272727272727273,2860
E05004763,0.11101152368758002,7810
E05004764,0.09855453350854139,2283
E05004765,0.15237729078559528,7803
E05004766,0.09411764705882353,2720
E05004767,0.09534450651769087,2685
E05004768,0.14252153484729835,8939
E05004769,0.12145557655954631,8464
E05004770,0.11375609756097561,5125
E05004771,0.09098621420996819,4715
E05004772,0.1294599807135969,8296
E05004773,0.09048998946259221,7592
E05004774,0.08812785388127854,2190
E05004775,0.10208294239069243,5329
E05004776,0.12943037974683544,6320
E05004777,0.10693123880391346,7257
E05004778,0.10552443991853361,7856
E05004779,0.09051836415733264,7678
E05004780,0.12370211242391693,5586
E05004781,0.12018433179723502,5425
E05004782,0.11082426701087959,5423
E05004783,0.12666996536368136,6063
E05004784,0.09418282548476455,2166
E05004785,0.1400311713223834,8341
E05004786,0.13816636621169198,7766
E05004787,0.13722897937599154,7564
E05004789,0.12830898307536526,6913
E05004790,0.11933113757284013,7894
E05004791,0.11299435028248588,7788
E05004792,0.09776119402985074,6700
E05004793,0.10682529743268629,7985
E05004794,0.11862139917695473,9720
E05004795,0.11073025335320417,6710
E05004796,0.11181685854174937,7557
E05004797,0.1008668242710796,7614
E05004798,0.10612948738046715,6379
E05004799,0.1651201788708776,8945
E05004800,0.085631570927929307,6563
E05004801,0.10789149198520345,4866
E05004802,0.13556870479947403,7605
E05004803,0.10811183032640133,7261
E05004804,0.10613171839515519,6605
E05004805,0.11249076127124907,6765
E05004806,0.11559461978958584,7509
E05004807,0.11197021764032074,6984
E05004808,0.1131319873185383,5993
E05004810,0.11085126286248831,6414
E05004811,0.11675185873605948,8608
E05004812,0.10753350793406255,6491
E05004813,0.10894660894660894,6930
E05004814,0.12612851832182687,7532
E05004815,0.120354532732079,6431
E05004816,0.11454637607704005,5919
E05004817,0.11271870794078062,5944
E05004867,0.12607944732297063,4053
E05004868,0.10597648595689092,6124
E05004869,0.07006125574272588,2612
E05004870,0.09807417974322397,2804
E05004871,0.11975867269984918,3315
E05004872,0.10309653916211294,2745
E05004873,0.0880670987418986,2623
E05004874,0.08928571428571429,2520
E05004875,0.08603031544448997,2441
E05004876,0.1317232375979112,7660
E05004877,0.12926028780610957,3961
E05004878,0.10978043912175649,2505
E05004879,0.07486832204665161,2658
E05004880,0.08380129589632829,2315
E05004881,0.10883228580879921,3023
