ward,youth,pop
E05003253,0.0875,2160
E05003254,0.07426436244745446,2141
E05003255,0.058927000879507474,2274
E05003256,0.08670795616960457,2099
E05003257,0.06800348735832606,2294
E05003258,0.05536770921386306,2366
E05003259,0.07501293326435593,1933
E05003260,0.10212765957446808,2350
E05003261,0.06384039900249376,2005
E05003262,0.05726092089728453,1694
E05003263,0.05128205128205128,2106
E05003264,0.07595586348473185,3897
E05003265,0.09099099099099099,2220
E05003266,0.09171217475104401,6226
E05003267,0.0601829561868079,2077
E05003268,0.0701999070199907,2151
E05003269,0.0879243183082916,1797
E05003270,0.0932664157256378,2391
E05003271,0.07564665690580771,2049
E05003272,0.07719928186714542,1671
E05003273,0.06736842105263158,1900
E05003274,0.06273458445040214,1865
E05003275,0.0770005032712632,1987
E05003276,0.08794326241134752,2115
E05003277,0.07451181911613566,1946
E05003278,0.06368563685636856,2214
E05003279,0.08907415533128565,2279
E05003280,0.08047395704764256,8102
E05003281,0.07251328777524678,2634
E05003282,0.0805840995132504,5547
E05003283,0.09933235629376323,6141
E05003284,0.0629071661237785,4912
E05003286,0.07390953150242327,4952
E05003287,0.06680327868852459,2440
E05003289,0.07626124364489636,5114
E05003290,0.09084112149532711,5350
E05003292,0.09678980480722697,6199
E05003293,0.07433858139912351,6161
E05003295,0.09291956482967718,5607
E05003296,0.08562822719449226,9296
E05003297,0.07864583333333333,5760
E05003299,0.0968852715604946,6389
E05003300,0.07087148185825703,2949
E05003301,0.07584050039093042,5116
E05003302,0.061837455830388695,2264
E05003303,0.08613317043372022,3274
E05003304,0.08797789037309996,4342
E05003305,0.08385999027710257,4114
E05003306,0.08731593903384138,3871
E05003307,0.07322713257965056,3892
E05003308,0.09655340992422391,4091
E05003309,0.0713224368499257,4038
E05003311,0.09558644233113875,4101
E05003312,0.07383706620723603,4063
E05003313,0.08122188017996684,4223
E05003314,0.1168421052631579,1900
E05003315,0.10503175378602833,2047
E05003316,0.09300595238095238,2688
E05003317,0.10579771476936098,2363
E05003318,0.09229651162790697,2752
E05003319,0.103099173553719,4840
E05003320,0.08551560881787247,6759
E05003321,0.08987485779294653,5274
E05003323,0.09595100374276964,5878
E05003324,0.09088711626782693,4137
E05003325,0.08008767492834261,5931
E05003326,0.06909701037217816,6556
E05003327,0.08746031746031746,6300
E05003328,0.08359692724807953,6639
E05003329,0.08996224449941415,7681
E05003330,0.10055350553505535,4336
E05003331,0.08482370975983648,3914
E05003332,0.08318122555410691,3835
E05003333,0.10282832712124534,4561
E05003334,0.10192569539000194,5141
E05003335,0.08699697604093976,4299
E05003336,0.08335273573923166,4295
E05003337,0.09113112501908105,6551
E05003338,0.10081572892700272,4781
E05003339,0.09089789382928933,8119
E05003340,0.07497656982193064,5335
E05003341,0.07027027027027027,6290
E05003342,0.09088588205259127,3917
E05003343,0.08589075468056359,5181
E05003344,0.05908096280087528,4570
E05003345,0.06524122807017543,1824
E05003346,0.08258527827648116,1671
E05003347,0.0869812393405344,1759
E05003348,0.08292416803055101,1833
E05003349,0.05365853658536585,1640
E05003350,0.06840934371523916,1798
E05003351,0.0659303313508921,5885
E05003352,0.08434466019417476,1648
E05003353,0.11294964028776978,2780
E05003354,0.0895170789163722,1698
E05003355,0.07167325428194993,3795
E05003356,0.05810055865921788,1790
E05003357,0.056074766355140186,1605
E05003358,0.05526315789473684,1520
E05003359,0.06568364611260054,2984
E05003360,0.06638313609467456,5408
E05003361,0.07437112650382792,5486
E05003362,0.08685446009389672,1704
E05003363,0.09066523605150215,1864
E05003364,0.07631430186546072,1769
E05003365,0.07409568261376896,1714
E05003366,0.08158508158508158,6006
E05003417,0.06096897114861187,1837
E05003418,0.0739198334200937,1921
E05003419,0.06016432547044792,3773
E05003420,0.07679465776293823,5990
E05003421,0.07895431740163718,3787
E05003422,0.06442489000628536,3182
E05003423,0.0709321830817158,4173
E05003424,0.08314350797266515,5268
E05003425,0.06978798586572438,3396
E05003426,0.07748049052396878,3588
E05003427,0.09392265193370165,3801
E05003428,0.06282101935993678,5062
E05003429,0.08333333333333333,4284
E05003430,0.09256410256410257,3900
E05003431,0.09011164274322168,3762
E05003432,0.09365298378751294,5798
E05003433,0.08583464981569247,5697
E05003434,0.07132538822679668,5538
E05003435,0.1035344519814352,2801
E05003436,0.07995296884185774,1701
E05003437,0.08019109367002218,5861
E05003438,0.08055152394775036,4134
E05003439,0.07690459024273011,4161
E05003440,0.10070767555797495,1837
E05003441,0.06693198263386396,5528
E05003459,0.08199934661875204,3061
E05003460,0.06354649989913254,4957
E05003461,0.0499457111834962,1842
E05003462,0.06184475272688764,9443
E05003463,0.044473727557239336,6071
E05003464,0.04319478402607987,2454
E05003465,0.05868184804028903,4567
E05003466,0.059596433599249175,2131
E05003467,0.07086614173228346,2159
E05003468,0.06453634085213032,6384
E05003469,0.0652990465183473,6922
E05003470,0.05390835579514825,7420
E05003471,0.0931787175989086,7330
E05003472,0.08033053373069629,7382
E05003475,0.06803005008347246,4792
E05003476,0.04752150757886112,2441
E05003477,0.06513761467889909,2180
E05003478,0.05848471422241914,2257
E05003480,0.07107563664006081,5262
E05003481,0.12202643171806167,2270
E05003482,0.050794513106070895,7363
E05003483,0.05263157894736842,2166
E05003484,0.06417266187050359,6950
E05003485,0.05148895292987512,5205
E05003486,0.04928763958413554,2597
E05003487,0.05978055240257284,2643
E05003489,0.1536981989858367,5719
E05003490,0.059676750932449237,2413
E05003510,0.08832046332046332,2072
E05003511,0.07220873786407767,1648
E05003512,0.08289020957147325,3197
E05003513,0.07676396230751552,4351
E05003514,0.06239460370994941,3558
E05003515,0.08196721311475409,5063
E05003516,0.07134447845538026,4247
E05003517,0.06477732793522267,2223
E05003518,0.08651817116060961,4265
E05003519,0.08743169398907104,2196
E05003520,0.08534704370179949,3890
E05003521,0.07901532105353762,5809
E05003522,0.11945105727489147,7141
E05003524,0.0757620597810003,3379
E05003525,0.08299180327868852,1952
E05003526,0.07652173913043478,1725
E05003527,0.0711743772241993,1686
E05003528,0.0685321318472848,4217
E05003529,0.08043354249857387,1753
E05003530,0.07151230949589683,1706
E05003531,0.0759215110948102,5453
E05003533,0.076075210719688785,4627
E05003534,0.053794428434197884,2082
E05003535,0.07028599127484246,2063
E05003536,0.0613540197461213,4254
E05003537,0.062167392356071605,4134
E05003538,0.0947198710197501,4962
E05003540,0.06492912665752172,2187
E05003541,0.06283801184651043,3883
E05003542,0.09421522756273926,4702
E05003543,0.0625671898516448,4651
E05003544,0.0772027972027972,3575
E05003545,0.12366357804704205,2806
E05003546,0.09612368362088282,4463
E05003547,0.0655144694533762,2488
E05003548,0.07631874298540965,4455
E05003549,0.05813953488372093,1462
E05003551,0.07184511313272685,4287
E05003552,0.0617737003058104,1635
E05003553,0.08205635195254572,2023
E05003554,0.09435918705931148,4822
E05003555,0.07922535211267606,2272
E05003556,0.07035860190649115,4406
E05003557,0.07610866959648421,5006
E05003558,0.07968293700458907,2397
E05003559,0.08404133180252583,4355
E05003591,0.07361809045226131,7960
E05003592,0.03681214421252372,2635
E05003593,0.06177984800196126,8158
E05003594,0.07470817120622568,6425
E05003595,0.07520268381325133,7154
E05003596,0.09248310810810811,7104
E05003597,0.07031129007278922,6457
E05003599,0.06658471624667077,9762
E05003600,0.07305194805194805,4928
E05003601,0.07598566308243727,2790
E05003602,0.05950019833399445,2521
E05003603,0.07067557535263548,6735
E05003604,0.062372881355932205,2950
E05003605,0.06883269134148384,5971
E05003606,0.07641781480294778,6242
E05003607,0.08305337812616648,5358
E05003608,0.06634746922024624,2924
E05003609,0.05269607843137255,2448
E05003610,0.06842285323297982,2923
E05003611,0.06560430463576158,4832
E05003612,0.06451612903225806,5177
E05003613,0.08465098341689163,5186
E05003614,0.07495361781076067,2695
E05003615,0.05413208228076507,2771
E05003616,0.08172429277054333,6681
E05003617,0.09368191721132897,5967
E05003618,0.08647486772486772,6048
E05003619,0.07495642068564788,1721
E05003620,0.0728643216080402,1592
E05003621,0.07525586995785671,1661
E05003622,0.06162642947903431,1574
E05003623,0.05431675242995998,1749
E05003624,0.07510862818125388,3222
E05003625,0.07807742496737712,4598
E05003626,0.05390995260663507,1688
E05003627,0.0759728227300803,1619
E05003628,0.0543498084989969,5483
E05003629,0.0554683411826269,1911
E05003630,0.08850855745721271,2045
E05003631,0.060557341907824226,1866
E05003632,0.06281094527363185,1608
E05003633,0.08368271004527922,5963
E05003634,0.06442880346507851,1847
E05003635,0.06714761376248612,1802
E05003636,0.050992779783393505,2216
E05003637,0.048880767473732295,2189
E05003660,0.08116808461715337,4349
E05003661,0.09791707222114074,5137
E05003662,0.045567522783761395,3621
E05003663,0.08258684727987765,4577
E05003664,0.04830917874396135,4968
E05003665,0.08151735270379339,3717
E05003666,0.08466913275791205,4866
E05003667,0.06291079812206572,4260
E05003668,0.06995776135163674,3788
E05003669,0.07093153759820427,4455
E05003670,0.06073494385845526,5878
E05003770,0.0926167492825463,3833
E05003771,0.08397826444920138,6073
E05003772,0.05233990147783251,4872
E05003773,0.07266700662927078,3922
E05003774,0.12200956937799043,3762
E05003775,0.07601318596082994,5157
E05003776,0.09074171488690164,3802
E05003777,0.07656293032222528,3631
E05003778,0.08413978494623656,3720
E05003779,0.08149248190087247,5387
E05003780,0.07312466270912034,3706
E05003781,0.07172251616696061,3402
E05003782,0.07182628062360802,3592
E05003783,0.08711330423230214,5269
E05003784,0.08127334163258047,5623
E05003920,0.11458116454993407,14409
E05003921,0.10015721816332193,10813
E05003922,0.09691912708600771,10906
E05003923,0.10390055722246035,11665
E05003924,0.08539969564049772,11171
E05003925,0.06336955417893775,9847
E05003926,0.08440654368256179,11492
E05003927,0.07316677482154445,12328
E05003928,0.07740112994350283,10620
E05003929,0.09326103795507358,6455
E05003930,0.08913749548899315,5542
E05003931,0.09055410933432503,5378
E05003932,0.11276049100770767,7006
E05003933,0.08999721370855392,7178
E05003934,0.07217511338986393,5071
E05003935,0.0975867269984917,6630
E05003936,0.1095803642121932,6315
E05003937,0.06735479356193141,5716
E05003938,0.08039348710990502,5896
E05003939,0.08636026686434396,5396
E05003940,0.06888888888888889,4950
E05003941,0.08899006622516556,4832
E05003942,0.1145398438918134,5509
E05003943,0.09171208419470024,5321
E05003944,0.09611961552153792,5618
E05003945,0.0761118752865658,2181
E05003946,0.08502024291497975,5434
E05003947,0.05341712490180676,2546
E05003948,0.07586649550706033,7790
E05003949,0.10125991600559962,2143
E05003950,0.07474075523380944,5111
E05003951,0.08242644095122935,4962
E05003952,0.09120020494428077,7807
E05003953,0.0795649685174585,8735
E05003954,0.10061262959472196,4244
E05003955,0.07199367088607594,2528
E05003956,0.06634279641718537,6587
E05003957,0.07604199809099586,6286
E05003958,0.09187354126883089,4713
E05003959,0.07213189832837189,4367
E05003960,0.12080825451418745,2326
E05003961,0.06854758593284324,5033
E05003962,0.06778242677824267,4780
E05003963,0.08046407185628743,5344
E05003964,0.06481078729882557,4598
E05003965,0.05672711935892029,4742
E05003966,0.08649122807017544,5700
E05003967,0.0723036754368347,4979
E05003968,0.07387475538160469,6132
E05003969,0.042149143121815655,4318
E05003970,0.072992700729927,2877
E05003971,0.07669172932330827,5320
E05003972,0.07623938376456646,5063
E05003973,0.10584858270541801,2787
E05003974,0.054170957775489186,4855
E05003975,0.06795884182818857,4179
E05003976,0.07584541062801932,4140
E05003977,0.06424292501549267,4841
E05003978,0.067439409905163325,4745
E05003979,0.06126237623762376,4848
E05003980,0.03896103896103896,4466
E05003981,0.077345897133883,5094
E05003982,0.08925750394944708,5064
E05003983,0.06645367412140575,4695
E05003984,0.09858697417573493,6157
E05003985,0.08106396453451552,4737
E05003986,0.03208104685521317,2369
E05003987,0.06494103231735335,6529
E05003988,0.07823529411764706,3400
E05003989,0.07469691044192413,2557
E05003990,0.08661854525263743,5403
E05003991,0.08312159709618874,2755
E05003992,0.08282733924957185,6423
E05003993,0.06436233611442194,2517
E05003994,0.072992700729927,5069
E05003995,0.06986100950987564,5468
E05003996,0.051747616886064454,2203
E05003997,0.08728888888888889,5625
E05003998,0.08176324209029506,2813
E05003999,0.06865284974093264,5404
E05004000,0.06901521216973579,6245
E05004001,0.08655434423521638,3027
E05004002,0.08387096774193549,8835
E05004003,0.07179087007413187,2563
E05004004,0.07073075420085971,2559
E05004005,0.0837690114068441,8416
E05004006,0.08737386167856263,8126
E05004007,0.05849889624724062,2718
E05004008,0.07095588235294117,2720
E05004009,0.08380681818181818,2816
E05004010,0.07416462917685411,2454
E05004011,0.07740300253460713,10258
E05004012,0.06231772831926324,6515
E05004013,0.05182341650671785,2605
E05004014,0.058,2500
E05004015,0.06865671641791045,3015
E05004016,0.07792665726375177,2836
E05004017,0.08462350457424349,5684
E05004018,0.10016242555495398,3694
E05004019,0.07563664006081337,5262
E05004020,0.06575813707329982,7558
E05004021,0.08139344262295083,12200
E05004022,0.0762591133830554,11933
E05004023,0.0678373382624769,10820
E05004024,0.09014789038712484,9196
E05004025,0.09025787965616046,14658
E05004026,0.08225245175577349,12644
E05004027,0.0818960841739885,9219
E05004028,0.1032258064516129,14415
E05004029,0.0901981626300205,13171
E05004030,0.09076433121019108,13188
E05004031,0.09259259259259259,12204
E05004032,0.08930049668874172,9664
E05004033,0.1032369277916108,10442
E05004034,0.08117693419151452,7613
E05004035,0.08379501385041552,12996
E05004036,0.08392645314353499,10116
E05004067,0.07518593644354293,7395
E05004068,0.0799744081893794,6252
E05004069,0.07058354379901635,7523
E05004070,0.0849071575940327,6301
E05004071,0.0918147549811524,3714
E05004072,0.08356198553255176,4009
E05004073,0.09466344864574953,3729
E05004074,0.0831187075626317,4271
E05004075,0.08106680749933985,3787
E05004076,0.08001939864209505,6186
E05004077,0.07716879623402824,5948
E05004078,0.08330275229357798,5450
E05004079,0.09308510638297872,1880
E05004080,0.09651404786680541,3844
E05004081,0.07095132039452752,6286
E05004082,0.0921243824469631,6882
E05004083,0.09901847575057737,6928
E05004084,0.09508531427738078,6857
E05004085,0.08317276814386641,6228
E05004086,0.06655236907730673,6416
E05004087,0.07319918343540391,6858
E05004088,0.08416038110361254,5038
E05004089,0.11297709923664122,7205
E05004090,0.07188577055637617,6093
E05004091,0.08991554893194237,6039
E05004092,0.08684488747923275,6621
E05004093,0.08323000619962802,6452
E05004094,0.08245830759728227,6476
E05004095,0.07988113966089845,5721
E05004096,0.07713283989092326,5134
E05004097,0.08799751243781094,6432
E05004098,0.07071373584075663,9093
E05004099,0.0814631560346351,11318
E05004100,0.08325008325008325,3003
E05004101,0.08362614195361912,5692
E05004102,0.07847384205264912,6002
E05004103,0.07170565416715646,8507
E05004104,0.07795133673775909,6658
E05004105,0.07450841032930586,8442
E05004106,0.13387520918001433,8366
E05004107,0.07534828406388039,11772
E05004108,0.08756006406833956,5619
E05004109,0.08187581985133363,9148
E05004110,0.07796426637791012,5541
E05004111,0.08840761665620422,9558
E05004112,0.07341509759889446,5789
E05004113,0.08792828195996562,8143
E05004114,0.08164525691699605,8096
E05004115,0.08154140941026188,9394
E05004116,0.07407407407407407,5454
E05004117,0.09443457667258733,6756
E05004118,0.08426635238656452,6788
E05004119,0.10839861541264346,5489
E05004147,0.07958477508650519,2023
E05004148,0.07742616033755274,4740
E05004149,0.07093821510297482,6992
E05004150,0.06884531590413943,2295
E05004151,0.0998370956481266,4297
E05004152,0.06945788964181994,4132
E05004153,0.06727497680173214,6466
E05004154,0.06293202764976959,6944
E05004155,0.09272073069471354,7226
E05004157,0.09934640522875816,2295
E05004158,0.07383548067393458,2018
E05004159,0.09626759127065063,4903
E05004160,0.09726848767488341,4503
E05004161,0.09236947791164658,4482
E05004162,0.07674526121128063,4326
E05004163,0.08357527996681875,4822
E05004164,0.09195656990915134,4513
E05004165,0.09469771081980043,5111
E05004166,0.07920543122957002,3977
E05004167,0.06812767984754645,2099
E05004169,0.07839305103148751,4605
E05004170,0.08460236886632826,2364
E05004171,0.06843940714908457,2294
E05004172,0.07784431137724551,2338
E05004173,0.0842911877394636,4176
E05004174,0.0774935113088617,2697
E05004175,0.0883892824145365,6494
E05004176,0.07239141288067898,4006
E05004177,0.08744247205785667,4563
E05004178,0.08114083572849878,4523
E05004179,0.09232704402515723,7950
E05004180,0.08571108873223676,8937
E05004181,0.08518176216882317,6492
E05004182,0.08013617912792982,7637
E05004183,0.08209451963612159,9014
E05004184,0.10427597061909759,7624
E05004185,0.08745874587458746,7878
E05004186,0.07614399023794997,8195
E05004187,0.08630313439244311,6987
E05004188,0.08999862806969405,7289
E05004189,0.09110893991206644,8188
E05004190,0.08975248669905159,4323
E05004191,0.06023145712782746,3802
E05004192,0.07534076827757125,4035
E05004193,0.06046511627906977,3870
E05004194,0.08176555716353111,4146
E05004195,0.07690509583917718,4278
E05004196,0.0794332331472735,2329
E05004197,0.07877560207067297,4443
E05004198,0.08932186234817814,3952
E05004199,0.08876374363100027,3729
E05004200,0.08345473465140478,4805
E05004201,0.08401880141010576,3404
E05004202,0.09535033211913435,4667
E05004203,0.062012142237640934,2306
E05004204,0.08216529724504591,2069
E05004205,0.07708578143360752,4255
E05004206,0.072992700729927,3562
E05004226,0.07567824845311756,2101
E05004227,0.1043247344461305,5272
E05004228,0.08273667462211615,2514
E05004229,0.06909707503179313,2359
E05004230,0.09000181455271275,5511
E05004231,0.061708214139762976,2447
E05004232,0.0807526002103541,8557
E05004233,0.05030559473436765,2127
E05004234,0.05948317893710385,4102
E05004235,0.054641709207789754,5289
E05004236,0.0793724042455007,2167
E05004237,0.07130358705161854,2286
E05004238,0.06512820512820512,3900
E05004239,0.09484817468440805,2931
E05004240,0.10013125820363773,5333
E05004241,0.07819169577027552,5154
E05004242,0.08690807799442897,5385
E05004243,0.05194805194805195,2156
E05004244,0.07356837171387813,4907
E05004245,0.0437375745526839,2012
E05004246,0.06861616394197559,4343
E05004247,0.06362672322375397,4715
E05004248,0.07351638618246235,4516
E05004249,0.09169177787343952,4646
E05004250,0.097166761741776,5259
E05004251,0.07304347826086957,2300
E05004252,0.10449526813880126,5072
E05004253,0.05152838427947598,4580
E05004254,0.0764392839864538,4134
E05004255,0.07260588358022116,4793
E05004256,0.09767718880285885,5037
E05004257,0.07294960995150748,4743
E05004258,0.0829349407607566,4811
E05004259,0.07924528301886792,4770
E05004260,0.06814119749776586,4476
E05004288,0.12612275449101795,5344
E05004289,0.07862622036262204,5736
E05004290,0.0706,5000
E05004291,0.0815024805102764,5644
E05004292,0.05973763874873865,4955
E05004293,0.15188018883281784,6143
E05004294,0.10143874436855108,6881
E05004295,0.13732767762460232,5658
E05004296,0.05526831877339989,5609
E05004297,0.08570937822054277,5822
E05004298,0.13767670559311618,6508
E05004299,0.10591090310279078,5769
E05004300,0.05910666153253755,5194
E05004301,0.10004786979415989,6267
E05004302,0.30496564647095564,6404
E05004303,0.12278003076492798,7151
E05004304,0.07597716293368467,6831
E05004305,0.07416696524543175,5582
E05004306,0.07350718065003779,5292
E05004307,0.07006369426751592,5338
E05004336,0.07647440051847051,3086
E05004337,0.06630170316301703,1644
E05004338,0.0830929024812464,1733
E05004339,0.0688912809472551,1858
E05004340,0.07974335472043996,3273
E05004341,0.07247132429614181,1918
E05004342,0.07661558960692871,1501
E05004343,0.07717934480843976,1801
E05004344,0.09284922394678492,3608
E05004345,0.09267480577136515,5406
E05004346,0.076581904198699,3382
E05004347,0.07594254937163375,5570
E05004348,0.4459366391184573,2904
E05004349,0.06605922551252848,1756
E05004350,0.0671751968503937,4064
E05004351,0.07515657620041753,4790
E05004352,0.09550460371908287,5539
E05004353,0.08428493746601413,1839
E05004354,0.07801123361764094,4807
E05004355,0.0926140310257004,4319
E05004356,0.06788885706101404,3491
E05004357,0.07775947281713344,3035
E05004358,0.07524271844660194,1648
E05004359,0.07442748091603053,3668
E05004360,0.06942236354001059,1887
E05004361,0.06157635467980296,1624
E05004362,0.0900792283844299,5806
E05004408,0.08098380323935213,5001
E05004412,0.0844044558697515,7002
E05004416,0.07809810671256455,4648
E05004418,0.05911214953271028,4280
E05004420,0.07365792759051186,3204
E05004422,0.08859085757461277,5294
E05004425,0.0672358591248666,1874
E05004427,0.07501524700142305,4919
E05004428,0.05185185185185185,1890
E05004430,0.06598326852833745,8487
E05004431,0.08336542164035425,5194
E05004432,0.0975428145941921,5372
E05004433,0.08764940239043825,5522
E05004434,0.08356702187324734,7132
E05004435,0.09851326941781298,7197
E05004436,0.0821557673348669,6086
E05004437,0.08126410835214447,6202
E05004438,0.06919162262673713,10218
E05004439,0.06810035842293907,3069
E05004440,0.08103044496487119,6405
E05004441,0.08407664354146019,6054
E05004442,0.08147985025324818,9082
E05004443,0.07470828913471739,6599
E05004444,0.06890826068908261,4818
E05004445,0.09274873524451939,9488
E05004446,0.06504912176242929,6718
E05004447,0.06648990414032226,4903
E05004448,0.07407407407407407,4428
E05004449,0.09461914744933612,7155
E05004450,0.08516311166875784,6376
E05004451,0.08132657372201098,4734
E05004452,0.0684870188003581,2234
E05004453,0.08013245033112583,9060
E05004454,0.0713281799016163,2846
E05004455,0.08034610630407911,5663
E05004456,0.06167084976694156,2789
E05004457,0.0655307994757536,5341
E05004458,0.09310624493106245,6165
E05004459,0.07810499359795134,2343
E05004460,0.07661452065784195,2493
E05004461,0.08746648793565684,2984
E05004462,0.0725338491295938,3102
E05004463,0.08861911987860395,3295
E05004464,0.08611670020120725,2485
E05004465,0.06699906512932377,3209
E05004466,0.08180520478752608,9107
E05004467,0.07506607929515419,5675
E05004468,0.08309687880016214,2467
E05004469,0.07039155301363836,2273
E05004470,0.07978344493517595,7019
E05004471,0.1561040693795864,2998
E05004472,0.06722689075630252,2618
E05004473,0.07236041050617499,5749
E05004474,0.09775546367395156,3386
E05004475,0.07796610169491526,2360
E05004476,0.0814968814968815,2405
E05004477,0.07152826238660154,2866
E05004478,0.08461025982678215,3002
E05004479,0.08687106918238993,2544
E05004480,0.09176552686671319,2866
E05004481,0.07248891459417775,5187
E05004482,0.084810126582278475,2370
E05004483,0.08066623122142391,3062
E05004484,0.09005795809184128,2243
E05004485,0.07233115468409586,2295
E05004486,0.07825765965300849,2709
E05004487,0.06973120373977405,2567
E05004488,0.08484573502722323,2204
E05004489,0.06598182536546819,2531
E05004490,0.08072342302602559,2267
E05004491,0.07041139240506329,2528
E05004492,0.07262804366078925,2382
E05004493,0.10973888496824277,2834
E05004494,0.052702702702702706,2220
E05004495,0.07949449653485528,2453
E05004496,0.09067131647776809,2294
E05004497,0.08197621225983531,5465
E05004498,0.07830508474576271,5900
E05004499,0.06728632046878157,4949
E05004500,0.07827537533684076,7793
E05004501,0.07157806613645877,4778
E05004502,0.067509145327569,6014
E05004503,0.08808,12500
E05004504,0.07767555607313381,8587
E05004505,0.09789054146009527,10287
E05004506,0.09177884080542886,8989
E05004507,0.07729975515914655,5718
E05004508,0.0831981460023175,8630
E05004509,0.07660941554429754,8093
E05004510,0.08646888567293777,5528
E05004511,0.07958545170121235,5114
E05004512,0.07438449449973808,5727
E05004513,0.07069059271343121,5517
E05004514,0.06588465298142718,5115
E05004515,0.07576803589920608,5794
E05004516,0.09305019305019305,7770
E05004517,0.07827604726100967,7448
E05004518,0.09567654123298638,7494
E05004519,0.09874279727606076,7636
E05004520,0.0565014313695947,6637
E05004521,0.0670681631535724,7306
E05004522,0.09418637788543745,7018
E05004523,0.08127833683512109,9043
E05004524,0.07861126101816873,11118
E05004525,0.08026613816534542,7064
E05004526,0.08073440643863179,7952
E05004527,0.08043047295383744,7062
E05004528,0.08192612137203166,7580
E05004529,0.08307731694828469,7812
E05004530,0.09836516004945735,7279
E05004531,0.06853020739404869,4436
E05004532,0.06751626898047722,3688
E05004533,0.09113764927718417,4773
E05004534,0.09248554913294797,4844
E05004535,0.1096315213425757,5482
E05004536,0.09810830860534124,5392
E05004537,0.08928186327366831,4637
E05004538,0.10786563738785729,4793
E05004539,0.12394991282295134,6309
E05004540,0.0956203105915198,5731
E05004541,0.08630759247242051,6164
E05004542,0.061348490787926306,5102
E05004543,0.09644568690095846,5008
E05004544,0.07174367309031808,4307
E05004545,0.09027291812456263,4287
E05004546,0.09445994420087685,5018
E05004547,0.09696641386782232,5538
E05004566,0.10463292943692089,7015
E05004567,0.10462633451957296,7025
E05004568,0.08029278030387046,9017
E05004569,0.10495750708215297,7060
E05004570,0.0886615515771526,9384
E05004571,0.060377737592927465,9954
E05004572,0.09319068093190681,10001
E05004573,0.06950890447922288,9265
E05004574,0.0712519137910729,8491
E05004575,0.09118701243938436,9486
E05004576,0.080602483207816,9826
E05004577,0.10152582159624413,10224
E05004578,0.10888001995510102,8018
E05004579,0.08593067288086222,10299
E05004580,0.06951026856240126,5697
E05004581,0.04825977753857194,5574
E05004582,0.07988380537400146,2754
E05004583,0.06222836823389964,5062
E05004584,0.0716466151912372,5569
E05004585,0.05910931174089069,2470
E05004586,0.0625,5568
E05004587,0.07496630727762803,5936
E05004588,0.07857341877960435,3589
E05004589,0.0768759571209801,6530
E05004590,0.078719723183391,5780
E05004592,0.0662497887442961,5917
E05004593,0.07803513135395616,6433
E05004596,0.08868413475381515,3473
E05004597,0.08523058960887332,6852
E05004598,0.06120257695060845,5588
E05004599,0.07114810742893042,6367
E05004600,0.06720647773279352,6175
E05004601,0.0694006309148265,3170
E05004602,0.08438680019701199,6091
E05004603,0.04880016132284735,4959
E05004604,0.06880520688052069,6453
E05004605,0.08332013305876762,6313
E05004606,0.08333333333333333,2760
E05004607,0.08070558851077116,6406
E05004608,0.08097359210944957,6286
E05004609,0.0799066259651643,5569
E05004610,0.07745810938981978,6326
E05004611,0.09137515078407721,6632
E05004612,0.07880655099724339,6167
E05004613,0.08070447067931101,5167
E05004628,0.05352345525935111,4839
E05004629,0.08652433226726597,11569
E05004630,0.06590621039290241,2367
E05004631,0.0675268817204301,2325
E05004632,0.08582628429956675,4847
E05004633,0.07426528991262907,5036
E05004634,0.09158186864014801,2162
E05004635,0.0640230394328755,4514
E05004636,0.08106637649619151,1838
E05004637,0.07914669964445818,6469
E05004638,0.06650144568360182,4842
E05004639,0.06315789473684211,2185
E05004640,0.06362083689154568,2342
E05004641,0.08405514212516775,8197
E05004642,0.0700587084148728,2555
E05004643,0.07482903734876381,7604
E05004644,0.07115191507674652,6971
E05004645,0.0755536257056014,2303
E05004646,0.07055419541509014,4493
E05004647,0.0693950177935943,4496
E05004648,0.08256880733944955,11118
E05004649,0.07543825093559188,5077
E05004650,0.08608131373328036,7551
E05004651,0.07557224173428606,8257
E05004691,0.08051529790660225,6210
E05004692,0.07767334633800319,5639
E05004693,0.0676629306766293,2409
E05004694,0.07713394460724075,10579
E05004695,0.06638526477359939,2606
E05004696,0.08506087528792367,6078
E05004697,0.06084740363172985,6278
E05004698,0.06844042838018742,5976
E05004699,0.07386802658012671,6471
E05004700,0.0817967409948542,9328
E05004701,0.0763888888888889,8352
E05004702,0.0885286783042394,9624
E05004703,0.09275708916979843,5854
E05004704,0.07463776938999148,8213
E05004705,0.08612991502232464,6943
E05004706,0.0736144168650119,5882
E05004707,0.07590132827324478,5270
E05004708,0.08933957358294332,9615
E05004709,0.07807455239213384,3407
E05004710,0.059691011235955056,2848
E05004711,0.09309907625430176,5521
E05004712,0.10011954572624028,3346
E05004713,0.07254398102391776,5059
E05004714,0.06437920056597099,5654
E05004715,0.08222294442638935,6154
E05004716,0.1005937428636675,8758
E05004717,0.08158486324466092,10676
E05004718,0.074487895716946,6444
E05004719,0.09076262083780881,5586
E05004720,0.09333333333333334,8625
E05004721,0.06991116261104674,2589
E05004722,0.08193609617209743,6322
E05004723,0.07587064676616916,2412
E05004724,0.08917418459403192,2882
E05004725,0.05499507874015748,8128
E05004726,0.07426267769997878,9426
E05004727,0.15916542473919523,3355
E05004728,0.08563676445650331,5897
E05004729,0.061259706643658325,2318
E05004730,0.07659900421294523,2611
